label index --- label value -- predication
	0 				79.986 	67.30511474609375
	1 				61.887 	65.56200408935547
	2 				40.27 	40.57384490966797
	3 				41.053 	40.881473541259766
	4 				44.296 	43.11551284790039
	5 				47.03 	48.62986755371094
	6 				43.698 	41.85246658325195
	7 				36.448 	37.83320999145508
	8 				45.854 	37.745182037353516
	9 				39.29 	41.336463928222656
	10 				38.074 	39.183441162109375
	11 				28.022 	30.459575653076172
	12 				43.013 	42.4771842956543
	13 				42.327 	46.93929672241211
	14 				47.814 	37.9967155456543
	15 				52.908 	49.09504318237305
	16 				39.358 	36.60063171386719
	17 				56.142 	52.12247085571289
	18 				40.563 	41.715694427490234
	19 				42.621 	43.45463180541992
	20 				41.837 	42.258033752441406
	21 				28.237 	27.671913146972656
	22 				8.063 	9.069464683532715
	23 				44.208 	40.713462829589844
	24 				52.517 	52.2137565612793
	25 				53.301 	52.2137565612793
	26 				41.151 	41.544837951660156
	27 				52.124 	51.09253692626953
	28 				37.428 	40.565364837646484
	29 				38.604 	33.293235778808594
	30 				55.26 	51.98545837402344
	31 				52.908 	51.71012878417969
	32 				41.72 	42.72283935546875
	33 				42.131 	43.67378234863281
	34 				53.692 	50.82991027832031
	35 				38.408 	38.6273307800293
	36 				30.08 	34.545406341552734
	37 				37.722 	40.64461135864258
	38 				42.229 	43.75852966308594
	39 				36.252 	38.408180236816406
	40 				50.459 	49.14662551879883
	41 				43.698 	42.784812927246094
	42 				38.995 	38.9432373046875
	43 				53.104 	51.18382263183594
	44 				41.543 	42.359230041503906
	45 				35.076 	34.4716682434082
	46 				15.049 	14.38232421875
	47 				40.759 	41.325687408447266
	48 				26.258 	21.361690521240234
	49 				32.823 	32.226810455322266
	50 				39.779 	40.35469436645508
	51 				46.932 	49.79997634887695
	52 				33.117 	40.0781135559082
	53 				49.185 	48.98728942871094
	54 				14.589 	12.283796310424805
	55 				14.638 	12.99825668334961
	56 				41.935 	43.91819381713867
	57 				9.131 	9.650704383850098
	58 				50.949 	50.95552444458008
	59 				33.019 	37.760765075683594
	60 				54.378 	51.98545837402344
	61 				51.733 	51.71012878417969
	62 				9.866 	12.958952903747559
	63 				50.655 	50.82991027832031
	64 				48.696 	50.68019485473633
	65 				55.064 	52.12247085571289
	66 				44.698 	41.334510803222656
	67 				30.276 	27.477371215820312
	68 				40.857 	34.25176239013672
	69 				71.988 	68.69905853271484
	70 				34.398 	33.4657096862793
	71 				28.799 	28.712032318115234
	72 				33.398 	34.07554244995117
	73 				36.301 	34.829166412353516
	74 				28.999 	31.035953521728516
	75 				37.797 	37.587989807128906
	76 				40.196 	39.98775863647461
	77 				33.398 	34.07554244995117
	78 				28.096 	29.241647720336914
	79 				41.3 	37.61209487915039
	80 				33.398 	34.07554244995117
	81 				25.2 	27.09011459350586
	82 				41.1 	39.95630645751953
	83 				35.301 	34.7027702331543
	84 				28.296 	31.243711471557617
	85 				28.599 	30.236156463623047
	86 				35.301 	34.7027702331543
	87 				24.401 	29.191871643066406
	88 				35.301 	34.7027702331543
	89 				39.3 	37.66288375854492
	90 				40.596 	40.13750457763672
	91 				35.301 	34.7027702331543
	92 				24.097 	29.110729217529297
	93 				46.202 	46.80117416381836
	94 				42.796 	39.81426239013672
	95 				49.201 	48.865169525146484
	96 				46.802 	49.23618698120117
	97 				45.698 	43.371646881103516
	98 				55.599 	51.953086853027344
	99 				54.896 	54.48760986328125
	100 				49.201 	48.865169525146484
	101 				34.901 	40.63468551635742
	102 				46.898 	48.49492263793945
	103 				49.201 	48.865169525146484
	104 				33.398 	37.92961883544922
	105 				54.096 	53.81515121459961
	106 				55.896 	48.31403732299805
	107 				49.801 	47.33455276489258
	108 				47.098 	43.65346145629883
	109 				55.896 	48.31403732299805
	110 				37.997 	41.62384033203125
	111 				55.896 	48.31403732299805
	112 				56.096 	48.9688606262207
	113 				59.095 	55.60183334350586
	114 				22.897 	48.31403732299805
	115 				35.101 	38.9134407043457
	116 				61.094 	63.88606262207031
	117 				59.798 	57.435638427734375
	118 				60.295 	58.711700439453125
	119 				61.798 	59.59782409667969
	120 				56.696 	56.391902923583984
	121 				68.299 	60.70648193359375
	122 				66.9 	63.7927131652832
	123 				60.295 	58.711700439453125
	124 				50.697 	52.97687911987305
	125 				56.399 	59.868995666503906
	126 				60.295 	58.711700439453125
	127 				55.496 	57.93242263793945
	128 				68.499 	65.3974380493164
	129 				71.299 	68.26141357421875
	130 				74.698 	62.26424789428711
	131 				52.2 	55.32856369018555
	132 				71.299 	68.26141357421875
	133 				67.7 	59.50410842895508
	134 				71.299 	68.26141357421875
	135 				65.997 	61.68858337402344
	136 				74.498 	71.13346099853516
	137 				71.299 	68.26141357421875
	138 				49.897 	56.79623031616211
	139 				63.397 	72.20954895019531
	140 				64.9 	66.39952850341797
	141 				64.301 	64.37940979003906
	142 				64.9 	66.1134262084961
	143 				60.198 	59.94257736206055
	144 				72.298 	70.4966049194336
	145 				69.299 	70.182373046875
	146 				64.301 	64.37940979003906
	147 				55.199 	57.562992095947266
	148 				58.799 	61.630531311035156
	149 				64.301 	64.37940979003906
	150 				66.1 	66.42984771728516
	151 				73.698 	72.0544204711914
	152 				77.297 	77.66324615478516
	153 				80.2 	73.90792083740234
	154 				54.896 	59.79514694213867
	155 				77.297 	77.66324615478516
	156 				72.995 	72.00444793701172
	157 				77.297 	77.66324615478516
	158 				71.699 	73.07793426513672
	159 				79.4 	79.68511199951172
	160 				77.297 	77.66324615478516
	161 				59.895 	65.81207275390625
	162 				64.9 	73.53529357910156
	163 				66.596 	67.12659454345703
	164 				65.197 	65.0184555053711
	165 				66.7 	67.27362060546875
	166 				62.501 	61.10868835449219
	167 				74.195 	70.90052795410156
	168 				70.699 	70.5702133178711
	169 				65.197 	65.0184555053711
	170 				57.599 	58.58054733276367
